CODGEO,CODREG,CODDEP,LIBGEO
51344,44,51,Mardeuil
51345,44,51,Mareuil-en-Brie
51346,44,51,Mareuil-le-Port
51348,44,51,Marfaux
51349,44,51,Margerie-Hancourt
51350,44,51,Margny
51351,44,51,Marigny
51352,44,51,Marolles
51353,44,51,Marsangis
51354,44,51,Marson
51355,44,51,Massiges
51356,44,51,Matignicourt-Goncourt
51357,44,51,Matougues
51358,44,51,Maurupt-le-Montois
51359,44,51,Mécringes
51360,44,51,Le Meix-Saint-Epoing
51361,44,51,Le Meix-Tiercelin
51362,44,51,Merfy
51363,44,51,Merlaut
51364,44,51,Méry-Prémecy
51365,44,51,Les Mesneux
51367,44,51,Le Mesnil-sur-Oger
51368,44,51,Minaucourt-le-Mesnil-lès-Hurlus
51369,44,51,Mœurs-Verdey
51370,44,51,Moiremont
51371,44,51,Moivre
51372,44,51,Moncetz-Longevas
51373,44,51,Moncetz-l'Abbaye
51374,44,51,Mondement-Montgivroux
51375,44,51,Montbré
51376,44,51,Montgenost
51377,44,51,Montépreux
51378,44,51,Monthelon
51379,44,51,Montigny-sur-Vesle
51380,44,51,Montmirail
51381,44,51,Montmort-Lucy
51382,44,51,Mont-sur-Courville
51384,44,51,Morangis
51386,44,51,Morsains
51387,44,51,Moslins
51388,44,51,Mourmelon-le-Grand
51389,44,51,Mourmelon-le-Petit
51390,44,51,Moussy
51391,44,51,Muizon
51392,44,51,Mutigny
51393,44,51,Nanteuil-la-Forêt
51395,44,51,Nesle-la-Reposte
51396,44,51,Nesle-le-Repons
51397,44,51,La Neuville-aux-Bois
51398,44,51,La Neuville-aux-Larris
51399,44,51,La Neuville-au-Pont
51402,44,51,Neuvy
51403,44,51,Nogent-l'Abbesse
51404,44,51,Noirlieu
51406,44,51,Norrois
51407,44,51,La Noue
51409,44,51,Nuisement-sur-Coole
51410,44,51,Œuilly
51412,44,51,Ognes
51413,44,51,Oiry
51414,44,51,Olizy
51415,44,51,Omey
51416,44,51,Orbais-l'Abbaye
51417,44,51,Orconte
51418,44,51,Ormes
51419,44,51,Outines
51420,44,51,Outrepont
51421,44,51,Oyes
51422,44,51,Pargny-lès-Reims
51423,44,51,Pargny-sur-Saulx
51424,44,51,Passavant-en-Argonne
51425,44,51,Passy-Grigny
51426,44,51,Péas
51428,44,51,Les Petites-Loges
51429,44,51,Pévy
51430,44,51,Pierre-Morains
51431,44,51,Pierry
51432,44,51,Pleurs
51433,44,51,Plichancourt
51434,44,51,Plivot
51435,44,51,Pocancy
51436,44,51,Pogny
51437,44,51,Poilly
51438,44,51,Poix
51439,44,51,Pomacle
51440,44,51,Pontfaverger-Moronvilliers
51441,44,51,Ponthion
51442,44,51,Possesse
51443,44,51,Potangis
51444,44,51,Pouillon
51445,44,51,Pourcy
51446,44,51,Pringy
51447,44,51,Prosnes
51448,44,51,Prouilly
51449,44,51,Prunay
51450,44,51,Puisieulx
51451,44,51,Queudes
51452,44,51,Rapsécourt
51453,44,51,Recy
51454,44,51,Reims
51455,44,51,Reims-la-Brûlée
51456,44,51,Remicourt
51457,44,51,Cœur-de-la-Vallée
51458,44,51,Reuves
51459,44,51,Réveillon
51460,44,51,Rieux
51461,44,51,Rilly-la-Montagne
51463,44,51,Les Rivières-Henruel
51464,44,51,Romain
51465,44,51,Romery
51466,44,51,Romigny
51468,44,51,Rosnay
51469,44,51,Rouffy
51470,44,51,Rouvroy-Ripont
51471,44,51,Sacy
51472,44,51,Saint-Amand-sur-Fion
51473,44,51,Saint-Bon
51474,44,51,Saint-Brice-Courcelles
51475,44,51,Saint-Chéron
51476,44,51,Saint-Étienne-au-Temple
51477,44,51,Saint-Étienne-sur-Suippe
51478,44,51,Saint-Eulien
51479,44,51,Saint-Euphraise-et-Clairizet
51480,44,51,Sainte-Gemme
51482,44,51,Saint-Germain-la-Ville
51483,44,51,Saint-Gibrien
51484,44,51,Saint-Gilles
51485,44,51,Saint-Hilaire-au-Temple
51486,44,51,Saint-Hilaire-le-Grand
51487,44,51,Saint-Hilaire-le-Petit
51488,44,51,Saint-Imoges
51489,44,51,Saint-Jean-devant-Possesse
51490,44,51,Saint-Jean-sur-Moivre
51491,44,51,Saint-Jean-sur-Tourbe
51492,44,51,Saint-Just-Sauvage
51493,44,51,Saint-Léonard
51495,44,51,Saint-Loup
51496,44,51,Saint-Lumier-en-Champagne
51497,44,51,Saint-Lumier-la-Populeuse
51498,44,51,Saint-Mard-sur-Auve
51499,44,51,Saint-Mard-lès-Rouffy
51500,44,51,Saint-Mard-sur-le-Mont
51501,44,51,Sainte-Marie-à-Py
51502,44,51,Saint-Martin-aux-Champs
51503,44,51,Saint-Martin-l'Heureux
51504,44,51,Saint-Martin-sur-le-Pré
51505,44,51,Saint-Masmes
51506,44,51,Saint-Memmie
51507,44,51,Sainte-Menehould
51508,44,51,Saint-Ouen-Domprot
51509,44,51,Saint-Pierre
51510,44,51,Saint-Quentin-les-Marais
51511,44,51,Saint-Quentin-le-Verger
51512,44,51,Saint-Quentin-sur-Coole
51513,44,51,Saint-Remy-en-Bouzemont-Saint-Genest-et-Isson
51514,44,51,Saint-Remy-sous-Broyes
51515,44,51,Saint-Remy-sur-Bussy
51516,44,51,Saint-Saturnin
51517,44,51,Saint-Souplet-sur-Py
51518,44,51,Saint-Thierry
51519,44,51,Saint-Thomas-en-Argonne
51520,44,51,Saint-Utin
51521,44,51,Saint-Vrain
51522,44,51,Sapignicourt
51523,44,51,Sarcy
51524,44,51,Saron-sur-Aube
51525,44,51,Sarry
51526,44,51,Saudoy
51527,44,51,Savigny-sur-Ardres
51528,44,51,Scrupt
51529,44,51,Selles
51530,44,51,Sept-Saulx
51531,44,51,Sermaize-les-Bains
51532,44,51,Sermiers
51533,44,51,Servon-Melzicourt
51534,44,51,Serzy-et-Prin
51535,44,51,Sézanne
51536,44,51,Sillery
51537,44,51,Sivry-Ante
51538,44,51,Sogny-aux-Moulins
51539,44,51,Sogny-en-l'Angle
51542,44,51,Soizy-aux-Bois
51543,44,51,Somme-Bionne
51544,44,51,Sommepy-Tahure
51545,44,51,Sommesous
51546,44,51,Somme-Suippe
51547,44,51,Somme-Tourbe
51548,44,51,Somme-Vesle
51549,44,51,Somme-Yèvre
51550,44,51,Sompuis
51551,44,51,Somsois
51552,44,51,Songy
51553,44,51,Souain-Perthes-lès-Hurlus
51555,44,51,Soudé
51556,44,51,Soudron
51557,44,51,Soulanges
51558,44,51,Soulières
51559,44,51,Suippes
51560,44,51,Suizy-le-Franc
51562,44,51,Taissy
51563,44,51,Talus-Saint-Prix
51564,44,51,Val de Livre
51565,44,51,Thaas
51566,44,51,Thibie
51567,44,51,Thiéblemont-Farémont
51568,44,51,Thil
51569,44,51,Thillois
51570,44,51,Le Thoult-Trosnay
51571,44,51,Val-de-Vesle
51572,44,51,Tilloy-et-Bellay
51573,44,51,Tinqueux
51574,44,51,Togny-aux-Bœufs
51576,44,51,Tours-sur-Marne
51577,44,51,Tramery
51578,44,51,Trécon
51579,44,51,Tréfols
51580,44,51,Trépail
51581,44,51,Treslon
51582,44,51,Trigny
51583,44,51,Trois-Fontaines-l'Abbaye
51584,44,51,Trois-Puits
51585,44,51,Troissy
51586,44,51,Unchair
51587,44,51,Vadenay
51588,44,51,Valmy
51589,44,51,Vanault-le-Châtel
51590,44,51,Vanault-les-Dames
51591,44,51,Vandeuil
51592,44,51,Vandières
51594,44,51,Vassimont-et-Chapelaine
51595,44,51,Vatry
51596,44,51,Vauchamps
51597,44,51,Vauciennes
51598,44,51,Vauclerc
51599,44,51,Vaudemange
51600,44,51,Vaudesincourt
51601,44,51,Vavray-le-Grand
51602,44,51,Vavray-le-Petit
51603,44,51,Vélye
51604,44,51,Ventelay
51605,44,51,Venteuil
51607,44,51,Verdon
51608,44,51,Vernancourt
51609,44,51,Verneuil
51610,44,51,Verrières
51611,44,51,Vert-Toulon
51612,44,51,Blancs-Coteaux
51613,44,51,Verzenay
51614,44,51,Verzy
51616,44,51,Vésigneul-sur-Marne
51617,44,51,La Veuve
51618,44,51,Le Vézier
51619,44,51,Le Vieil-Dampierre
51620,44,51,Vienne-la-Ville
51621,44,51,Vienne-le-Château
51622,44,51,Ville-Dommange
51623,44,51,Ville-en-Selve
51624,44,51,Ville-en-Tardenois
51625,44,51,Villeneuve-la-Lionne
51626,44,51,La Villeneuve-lès-Charleville
51627,44,51,Villeneuve-Renneville-Chevigny
51628,44,51,Villeneuve-Saint-Vistre-et-Villevotte
51629,44,51,Villers-Allerand
51630,44,51,Villers-aux-Bois
51631,44,51,Villers-aux-Nœuds
51632,44,51,Villers-en-Argonne
51633,44,51,Villers-Franqueux
51634,44,51,Villers-le-Château
51635,44,51,Villers-le-Sec
51636,44,51,Villers-Marmery
51638,44,51,Villeseneux
51639,44,51,La Ville-sous-Orbais
51640,44,51,Ville-sur-Tourbe
51641,44,51,Villevenard
51642,44,51,Villiers-aux-Corneilles
51643,44,51,Vinay
51644,44,51,Vincelles
51645,44,51,Vindey
51646,44,51,Virginy
51647,44,51,Vitry-en-Perthois
51648,44,51,Vitry-la-Ville
51649,44,51,Vitry-le-François
51650,44,51,Voilemont
51652,44,51,Vouarces
51654,44,51,Vouillers
51655,44,51,Vouzy
51656,44,51,Vraux
51657,44,51,Vrigny
51658,44,51,Vroil
51659,44,51,Wargemoulin-Hurlus
51660,44,51,Warmeriville
51662,44,51,Witry-lès-Reims
51663,44,51,Magenta
52001,44,52,Ageville
52002,44,52,Aigremont
52003,44,52,Aillianville
52004,44,52,Aingoulaincourt
52005,44,52,Aizanville
52006,44,52,Allichamps
52007,44,52,Ambonville
52008,44,52,Andelot-Blancheville
52009,44,52,Andilly-en-Bassigny
52011,44,52,Annéville-la-Prairie
52012,44,52,Annonville
52013,44,52,Anrosey
52014,44,52,Aprey
52015,44,52,Arbigny-sous-Varennes
52016,44,52,Arbot
52017,44,52,Arc-en-Barrois
52019,44,52,Arnancourt
52021,44,52,Attancourt
52022,44,52,Aubepierre-sur-Aube
52023,44,52,Auberive
52025,44,52,Audeloncourt
52027,44,52,Aujeurres
52028,44,52,Aulnoy-sur-Aube
52029,44,52,Autigny-le-Grand
52030,44,52,Autigny-le-Petit
52031,44,52,Autreville-sur-la-Renne
52033,44,52,Avrecourt
52034,44,52,Bailly-aux-Forges
52035,44,52,Baissey
52037,44,52,Bannes
52038,44,52,Bassoncourt
52039,44,52,Baudrecourt
52040,44,52,Bay-sur-Aube
52042,44,52,Beauchemin
52043,44,52,Belmont
52044,44,52,Roches-Bettaincourt
52045,44,52,Bettancourt-la-Ferrée
52047,44,52,Beurville
52050,44,52,Biesles
52051,44,52,Bize
52053,44,52,Blaisy
52055,44,52,Blécourt
52056,44,52,Blessonville
52057,44,52,Blumeray
52058,44,52,Bologne
52059,44,52,Bonnecourt
52060,44,52,Bourbonne-les-Bains
52061,44,52,Bourdons-sur-Rognon
52062,44,52,Bourg
52063,44,52,Bourg-Sainte-Marie
52064,44,52,Bourmont-entre-Meuse-et-Mouzon
52065,44,52,Bouzancourt
52066,44,52,Brachay
52067,44,52,Brainville-sur-Meuse
52069,44,52,Braux-le-Châtel
52070,44,52,Brennes
52072,44,52,Brethenay
52074,44,52,Breuvannes-en-Bassigny
52075,44,52,Briaucourt
52076,44,52,Bricon
52079,44,52,Brousseval
52082,44,52,Bugnières
52083,44,52,Champsevraine
52084,44,52,Busson
52085,44,52,Buxières-lès-Clefmont
52087,44,52,Buxières-lès-Villiers
52088,44,52,Ceffonds
52089,44,52,Celles-en-Bassigny
52090,44,52,Celsoy
52091,44,52,Cerisières
52092,44,52,Chalancey
52093,44,52,Chalindrey
52094,44,52,Vals-des-Tilles
52095,44,52,Chalvraines
52097,44,52,Chambroncourt
52099,44,52,Chamouilley
52101,44,52,Champigneulles-en-Bassigny
52102,44,52,Champigny-lès-Langres
52103,44,52,Champigny-sous-Varennes
52104,44,52,Chancenay
52105,44,52,Changey
52106,44,52,Chanoy
52107,44,52,Chantraines
52108,44,52,Charmes
52109,44,52,Charmes-en-l'Angle
52110,44,52,Charmes-la-Grande
52113,44,52,Chassigny
52114,44,52,Châteauvillain
52115,44,52,Chatenay-Mâcheron
52116,44,52,Chatenay-Vaudin
52118,44,52,Chatonrupt-Sommermont
52119,44,52,Chaudenay
52120,44,52,Chauffourt
52121,44,52,Chaumont
52122,44,52,Chaumont-la-Ville
52123,44,52,Chevillon
52124,44,52,Chézeaux
52125,44,52,Chamarandes-Choignes
52126,44,52,Choilley-Dardenay
52127,44,52,Choiseul
52128,44,52,Cirey-lès-Mareilles
52129,44,52,Cirey-sur-Blaise
52130,44,52,Cirfontaines-en-Azois
52131,44,52,Cirfontaines-en-Ornois
52132,44,52,Clefmont
52133,44,52,Clinchamp
52134,44,52,Cohons
52135,44,52,Coiffy-le-Bas
52136,44,52,Coiffy-le-Haut
52137,44,52,Colmier-le-Bas
52138,44,52,Colmier-le-Haut
52140,44,52,Colombey les Deux Églises
52141,44,52,Condes
52142,44,52,Consigny
52145,44,52,Coublanc
52146,44,52,Coupray
52147,44,52,Courcelles-en-Montagne
52149,44,52,Courcelles-sur-Blaise
52151,44,52,Cour-l'Évêque
52155,44,52,Culmont
52156,44,52,Curel
52157,44,52,Curmont
52158,44,52,Cusey
52159,44,52,Cuves
52160,44,52,Daillancourt
52161,44,52,Daillecourt
52162,44,52,Dammartin-sur-Meuse
52163,44,52,Dampierre
52164,44,52,Damrémont
52165,44,52,Dancevoir
52167,44,52,Darmannes
52168,44,52,Dinteville
52169,44,52,Domblain
52170,44,52,Dommarien
52171,44,52,Dommartin-le-Franc
52172,44,52,Dommartin-le-Saint-Père
52173,44,52,Domremy-Landéville
52174,44,52,Doncourt-sur-Meuse
52175,44,52,Donjeux
52177,44,52,Doulaincourt-Saucourt
52178,44,52,Doulevant-le-Château
52179,44,52,Doulevant-le-Petit
52181,44,52,Échenay
52182,44,52,Éclaron-Braucourt-Sainte-Livière
52183,44,52,Ecot-la-Combe
52184,44,52,Effincourt
52185,44,52,Enfonvelle
52187,44,52,Épizon
52189,44,52,Le Val-d'Esnoms
52190,44,52,Esnouveaux
52193,44,52,Euffigneix
52194,44,52,Eurville-Bienville
52195,44,52,Farincourt
52196,44,52,Faverolles
52197,44,52,Fayl-Billot
52198,44,52,Fays
52199,44,52,Ferrière-et-Lafolie
52200,44,52,Flagey
52201,44,52,Flammerécourt
52203,44,52,Fontaines-sur-Marne
52204,44,52,Forcey
52205,44,52,Foulain
52206,44,52,Frampas
52207,44,52,Frécourt
52208,44,52,Fresnes-sur-Apance
52211,44,52,Froncles
52212,44,52,Fronville
52213,44,52,Genevrières
52214,44,52,La Genevroye
52216,44,52,Germaines
52217,44,52,Germainvilliers
52218,44,52,Germay
52219,44,52,Germisay
52220,44,52,Giey-sur-Aujon
52221,44,52,Gillancourt
52222,44,52,Gillaumé
52223,44,52,Gilley
52227,44,52,Graffigny-Chemin
52228,44,52,Grandchamp
52229,44,52,Grenant
52230,44,52,Gudmont-Villiers
52231,44,52,Guindrecourt-aux-Ormes
52232,44,52,Guindrecourt-sur-Blaise
52233,44,52,Guyonvelle
52234,44,52,Hâcourt
52235,44,52,Hallignicourt
52237,44,52,Harréville-les-Chanteurs
52240,44,52,Heuilley-le-Grand
52242,44,52,Haute-Amance
52243,44,52,Huilliécourt
52244,44,52,Humbécourt
52245,44,52,Humberville
52246,44,52,Humes-Jorquenay
52247,44,52,Illoud
52248,44,52,Is-en-Bassigny
52249,44,52,Isômes
52250,44,52,Joinville
52251,44,52,Jonchery
52253,44,52,Juzennecourt
52254,44,52,Lachapelle-en-Blaisy
52256,44,52,Lafauche
52257,44,52,Laferté-sur-Amance
52258,44,52,Laferté-sur-Aube
52260,44,52,Lamancine
52264,44,52,Laneuvelle
52265,44,52,Bayard-sur-Marne
52266,44,52,Laneuville-à-Rémy
52267,44,52,Laneuville-au-Pont
52269,44,52,Langres
52271,44,52,Lanques-sur-Rognon
52272,44,52,Lanty-sur-Aube
52273,44,52,Larivière-Arnoncourt
52274,44,52,Latrecey-Ormoy-sur-Aube
52275,44,52,Lavernoy
52276,44,52,Laville-aux-Bois
52277,44,52,Lavilleneuve
52278,44,52,Lavilleneuve-au-Roi
52280,44,52,Lecey
52282,44,52,Leffonds
52284,44,52,Leschères-sur-le-Blaiseron
52285,44,52,Leuchey
52286,44,52,Leurville
52287,44,52,Levécourt
52288,44,52,Lezéville
52289,44,52,Liffol-le-Petit
52290,44,52,Les Loges
52291,44,52,Longchamp
52292,44,52,Longeau-Percey
52294,44,52,Louvemont
52295,44,52,Louvières
52297,44,52,Luzy-sur-Marne
52298,44,52,Maâtz
52300,44,52,Magneux
52301,44,52,Maisoncelles
52302,44,52,Maizières
52303,44,52,Maizières-sur-Amance
52304,44,52,Malaincourt-sur-Meuse
52305,44,52,Mandres-la-Côte
52306,44,52,Manois
52307,44,52,Marac
52308,44,52,Maranville
52310,44,52,Marbéville
52311,44,52,Marcilly-en-Bassigny
52312,44,52,Mardor
52313,44,52,Mareilles
52315,44,52,Marnay-sur-Marne
52316,44,52,Mathons
52318,44,52,Melay
52319,44,52,Mennouveaux
52320,44,52,Merrey
52321,44,52,Mertrud
52322,44,52,Meures
52325,44,52,Millières
52326,44,52,Mirbel
52327,44,52,Moëslains
52328,44,52,Montcharvot
52330,44,52,Montheries
52331,44,52,La Porte du Der
52332,44,52,Val-de-Meuse
52335,44,52,Montot-sur-Rognon
52336,44,52,Montreuil-sur-Blaise
52337,44,52,Montreuil-sur-Thonnance
52341,44,52,Morancourt
52342,44,52,Morionvilliers
52344,44,52,Mouilleron
52346,44,52,Mussey-sur-Marne
52347,44,52,Narcy
52348,44,52,Neuilly-l'Évêque
52349,44,52,Neuilly-sur-Suize
52350,44,52,Neuvelle-lès-Voisey
52352,44,52,Ninville
52353,44,52,Nogent
52354,44,52,Noidant-Chatenoy
52355,44,52,Noidant-le-Rocheux
52356,44,52,Nomécourt
52357,44,52,Noncourt-sur-le-Rongeant
52358,44,52,Noyers
52359,44,52,Nully
52360,44,52,Occey
52362,44,52,Orbigny-au-Mont
52363,44,52,Orbigny-au-Val
52364,44,52,Orcevaux
52365,44,52,Orges
52366,44,52,Ormancey
52367,44,52,Ormoy-lès-Sexfontaines
52369,44,52,Orquevaux
52370,44,52,Osne-le-Val
52371,44,52,Oudincourt
52372,44,52,Outremécourt
52373,44,52,Ozières
52374,44,52,Le Pailly
52375,44,52,Palaiseul
52376,44,52,Pansey
52377,44,52,Parnoy-en-Bassigny
52378,44,52,Paroy-sur-Saulx
52380,44,52,Peigney
52383,44,52,Perrancey-les-Vieux-Moulins
52384,44,52,Perrogney-les-Fontaines
52385,44,52,Perrusse
52386,44,52,Perthes
52388,44,52,Pierremont-sur-Amance
52390,44,52,Pisseloup
52391,44,52,Planrupt
52392,44,52,Plesnoy
52393,44,52,Poinsenot
52394,44,52,Poinson-lès-Fayl
52395,44,52,Poinson-lès-Grancey
52396,44,52,Poinson-lès-Nogent
52397,44,52,Poiseul
52398,44,52,Poissons
52399,44,52,Pont-la-Ville
52400,44,52,Le Châtelet-sur-Meuse
52401,44,52,Poulangy
52403,44,52,Praslay
52405,44,52,Le Montsaugeonnais
52406,44,52,Pressigny
52407,44,52,Prez-sous-Lafauche
52411,44,52,Rives Dervoises
52413,44,52,Rachecourt-Suzémont
52414,44,52,Rachecourt-sur-Marne
52415,44,52,Rançonnières
52416,44,52,Rangecourt
52419,44,52,Rennepont
52420,44,52,Reynel
52421,44,52,Riaucourt
52422,44,52,Richebourg
52423,44,52,Rimaucourt
52424,44,52,Rivières-le-Bois
52425,44,52,Rivière-les-Fosses
52426,44,52,Rizaucourt-Buchey
52428,44,52,Rochefort-sur-la-Côte
52429,44,52,Roches-sur-Marne
52431,44,52,Rochetaillée
52432,44,52,Rolampont
52433,44,52,Romain-sur-Meuse
52436,44,52,Rouécourt
52437,44,52,Rouelles
52438,44,52,Rougeux
52439,44,52,Rouvres-sur-Aube
52440,44,52,Rouvroy-sur-Marne
52442,44,52,Rupt
52443,44,52,Sailly
52444,44,52,Saint-Blin
52445,44,52,Saint-Broingt-le-Bois
52446,44,52,Saint-Broingt-les-Fosses
52447,44,52,Saint-Ciergues
52448,44,52,Saint-Dizier
52449,44,52,Saints-Geosmes
52450,44,52,Saint-Loup-sur-Aujon
52452,44,52,Saint-Martin-lès-Langres
52453,44,52,Saint-Maurice
52455,44,52,Saint-Thiébault
52456,44,52,Saint-Urbain-Maconcourt
52457,44,52,Saint-Vallier-sur-Marne
52459,44,52,Sarcey
52461,44,52,Sarrey
52463,44,52,Saudron
52464,44,52,Saulles
52465,44,52,Saulxures
52467,44,52,Savigny
52468,44,52,Semilly
52469,44,52,Semoutiers-Montsaon
52470,44,52,Serqueux
52472,44,52,Sexfontaines
52473,44,52,Signéville
52474,44,52,Silvarouvres
52475,44,52,Sommancourt
52476,44,52,Sommerécourt
52479,44,52,Sommevoire
52480,44,52,Soncourt-sur-Marne
52482,44,52,Soulaucourt-sur-Mouzon
52483,44,52,Soyers
52484,44,52,Suzannecourt
52486,44,52,Ternat
52487,44,52,Thilleux
52488,44,52,Thivet
52489,44,52,Thol-lès-Millières
52490,44,52,Thonnance-lès-Joinville
52491,44,52,Thonnance-les-Moulins
52492,44,52,Torcenay
52493,44,52,Tornay
52494,44,52,Treix
52495,44,52,Trémilly
52497,44,52,Troisfontaines-la-Ville
52499,44,52,Vaillant
52500,44,52,Valcourt
52502,44,52,Valleret
52503,44,52,Valleroy
52504,44,52,Varennes-sur-Amance
52505,44,52,Vaudrecourt
52506,44,52,Vaudrémont
52507,44,52,Vauxbons
52510,44,52,Vaux-sur-Blaise
52511,44,52,Vaux-sur-Saint-Urbain
52512,44,52,Vecqueville
52513,44,52,Velles
52514,44,52,Verbiesles
52515,44,52,Verseilles-le-Bas
52516,44,52,Verseilles-le-Haut
52517,44,52,Vesaignes-sous-Lafauche
52518,44,52,Vesaignes-sur-Marne
52519,44,52,Vesvres-sous-Chalancey
52520,44,52,Vicq
52522,44,52,Viéville
52523,44,52,Vignes-la-Côte
52524,44,52,Vignory
52525,44,52,Villars-en-Azois
52526,44,52,Villars-Santenoge
52528,44,52,Ville-en-Blaisois
52529,44,52,Villegusien-le-Lac
52534,44,52,Villiers-en-Lieu
52535,44,52,Villiers-le-Sec
52536,44,52,Villiers-lès-Aprey
52538,44,52,Villiers-sur-Suize
52539,44,52,Violot
52540,44,52,Vitry-en-Montagne
52541,44,52,Vitry-lès-Nogent
52542,44,52,Vivey
52543,44,52,Voillecomte
52544,44,52,Voisey
52545,44,52,Voisines
52546,44,52,Voncourt
52547,44,52,Vouécourt
52548,44,52,Vraincourt
52549,44,52,Vroncourt-la-Côte
52550,44,52,Wassy
53001,52,53,Ahuillé
53002,52,53,Alexain
53003,52,53,Ambrières-les-Vallées
53005,52,53,Andouillé
53007,52,53,Argentré
53008,52,53,Aron
53009,52,53,Arquenay
53010,52,53,Assé-le-Bérenger
53011,52,53,Astillé
53012,52,53,Athée
53013,52,53,Averton
53015,52,53,La Baconnière
53016,52,53,Bais
53017,52,53,Val-du-Maine
53018,52,53,Ballots
53019,52,53,Bannes
53021,52,53,La Bazoge-Montpinçon
53022,52,53,La Bazouge-de-Chemeré
53023,52,53,La Bazouge-des-Alleux
53025,52,53,Bazougers
53026,52,53,Beaulieu-sur-Oudon
53027,52,53,Beaumont-Pied-de-Bœuf
53028,52,53,Belgeard
53029,52,53,Bierné-les-Villages
53030,52,53,Le Bignon-du-Maine
53031,52,53,La Bigottière
53033,52,53,La Boissière
53034,52,53,Bonchamp-lès-Laval
53035,52,53,Bouchamps-lès-Craon
53036,52,53,Bouère
53037,52,53,Bouessay
53038,52,53,Boulay-les-Ifs
53039,52,53,Le Bourgneuf-la-Forêt
53040,52,53,Bourgon
53041,52,53,Brains-sur-les-Marches
53042,52,53,Brecé
53043,52,53,Brée
53045,52,53,La Brûlatte
53046,52,53,Le Buret
53047,52,53,Carelles
53048,52,53,Chailland
53049,52,53,Châlons-du-Maine
53051,52,53,Champéon
53052,52,53,Champfrémont
53053,52,53,Champgenéteux
53054,52,53,Changé
53055,52,53,Chantrigné
53056,52,53,La Chapelle-Anthenaise
53057,52,53,La Chapelle-au-Riboul
53058,52,53,La Chapelle-Craonnaise
53059,52,53,La Chapelle-Rainsouin
53061,52,53,Charchigné
53062,52,53,Château-Gontier-sur-Mayenne
53063,52,53,Châtelain
53064,52,53,Châtillon-sur-Colmont
53066,52,53,Chemazé
53067,52,53,Chémeré-le-Roi
53068,52,53,Chérancé
53069,52,53,Chevaigné-du-Maine
53071,52,53,Colombiers-du-Plessis
53072,52,53,Commer
53073,52,53,Congrier
53074,52,53,Contest
53075,52,53,Cosmes
53076,52,53,Cossé-en-Champagne
53077,52,53,Cossé-le-Vivien
53078,52,53,Coudray
53079,52,53,Couesmes-Vaucé
53080,52,53,Couptrain
53082,52,53,Courbeveille
53083,52,53,Courcité
53084,52,53,Craon
53085,52,53,Crennes-sur-Fraubée
53086,52,53,La Croixille
53087,52,53,La Cropte
53088,52,53,Cuillé
53089,52,53,Daon
53090,52,53,Denazé
53091,52,53,Désertines
53093,52,53,La Dorée
53094,52,53,Entrammes
53096,52,53,Ernée
53097,52,53,Évron
53098,52,53,Fontaine-Couverte
53099,52,53,Forcé
53100,52,53,Fougerolles-du-Plessis
53101,52,53,Fromentières
53102,52,53,Gastines
53103,52,53,Le Genest-Saint-Isle
53104,52,53,Gennes-Longuefuye
53105,52,53,Gesnes
53106,52,53,Gesvres
53107,52,53,Gorron
53108,52,53,La Gravelle
53109,52,53,Grazay
53110,52,53,Grez-en-Bouère
53111,52,53,La Haie-Traversaine
53112,52,53,Le Ham
53113,52,53,Hambers
53114,52,53,Hardanges
53115,52,53,Hercé
53116,52,53,Le Horps
53117,52,53,Houssay
53118,52,53,Le Housseau-Brétignolles
53119,52,53,L'Huisserie
53120,52,53,Izé
53121,52,53,Javron-les-Chapelles
53122,52,53,Jublains
53123,52,53,Juvigné
53124,52,53,Prée-d'Anjou
53125,52,53,Landivy
53126,52,53,Larchamp
53127,52,53,Lassay-les-Châteaux
53128,52,53,Laubrières
53129,52,53,Launay-Villiers
53130,52,53,Laval
53131,52,53,Lesbois
53132,52,53,Levaré
53133,52,53,Lignières-Orgères
53134,52,53,Livet
53135,52,53,Livré-la-Touche
53136,52,53,La Roche-Neuville
53137,52,53,Loiron-Ruillé
53139,52,53,Loupfougères
53140,52,53,Louverné
53141,52,53,Louvigné
53142,52,53,Madré
53143,52,53,Maisoncelles-du-Maine
53144,52,53,Marcillé-la-Ville
53145,52,53,Marigné-Peuton
53146,52,53,Martigné-sur-Mayenne
53147,52,53,Mayenne
53148,52,53,Mée
53150,52,53,Ménil
53151,52,53,Méral
53152,52,53,Meslay-du-Maine
53153,52,53,Mézangers
53154,52,53,Montaudin
53155,52,53,Montenay
53156,52,53,Montflours
53157,52,53,Montigné-le-Brillant
53158,52,53,Montjean
53160,52,53,Montreuil-Poulay
53161,52,53,Montsûrs
53162,52,53,Moulay
53163,52,53,Neau
53164,52,53,Neuilly-le-Vendin
53165,52,53,Niafles
53168,52,53,Nuillé-sur-Vicoin
53169,52,53,Olivet
53170,52,53,Oisseau
